Topic,Question,Answer,Distractor1,Distractor2,Distractor3
Astronomy,What is the study of space and the universe called?,Astronomy,Astrophysics,Astronautics,Cosmology
Astronomy,What is the name of the star closest to Earth?,Sun,Alpha Centauri,Proxima Centauri,Betelgeuse
Astronomy,What is the name of the largest moon in our solar system?,Ganymede,Titan,Callisto,Io
Astronomy,What is the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the name of the galaxy that contains our solar system?,Milky Way,Andromeda,Pinwheel,Sombrero
Astronomy,What is the phenomenon where the moon passes directly in front of the sun| blocking out its light?,Solar Eclipse,Lunar Eclipse,Aurora,Meteor Shower
Astronomy,What is the name of the force that holds our solar system together?,Gravity,Magnetism,Electromagnetism,Nuclear force
Astronomy,What type of galaxy is the Milky Way?,Spiral,Elliptical,Irregular,Barred Spiral
Astronomy,What is the closest planet to the sun?,Mercury,Venus,Mars,Earth
Astronomy,What is the closest planet to the Sun?,Mercury,Venus,Mars,Jupiter
Astronomy,What is the name of the largest moon in our solar system?,Ganymede,Titan,Europa,Callisto
Astronomy,What is the name of the gravitational constant?,G,H,K,J
Astronomy,What is the name of the next nearest galaxy to our Milky Way?,Andromeda,Orion,Leo,Aries
Astronomy,What is the name of the process that powers the Sun?,Nuclear Fusion,Nuclear Fission,Mass Defect,Black Hole
Astronomy,What is the name of the red supergiant star that is expected to go supernova at some point?,Betelgeuse,Antares,Canopus,Vega
Astronomy,What is the name of the largest volcano in the solar system| located on Mars?,Olympus Mons,Mauna Loa,Mount St. Helens,Pavlof Volcano
Astronomy,What is a pulsar?,A rapidly spinning neutron star that emits beams of electromagnetic radiation,A star that is about to explode as a supernova,A black hole that emits powerful jets of radiation,A galaxy with a high rate of star formation
Astronomy,What is the name of the planet known for its ring system?,Saturn,Jupiter,Uranus,Neptune
Astronomy,What is the name for a group of stars| gas| and dust held together by gravity?,Galaxy,Constellation,Star Cluster,Nebula
Astronomy,What is the name of the closest moon to Jupiter?,Io,Europa,Callisto,Ganymede
Astronomy,What is the name of the star closest to the North Pole?,Polaris,Vega,Betelgeuse,Sirius
Astronomy,What is the name of the red planet in our solar system?,Mars,Venus,Eris,Saturn
Astronomy,Which planet in our Solar System is the largest?,Jupiter,Venus,Uranus,Neptune
Astronomy,What is the name for the group of stars that form a pattern or shape in the sky?,Constellation,Galaxy,Star Cluster,Orbit
Astronomy,What is the name of the nearest star to Earth?,Proxima Centauri,Alpha Centauri A,Alpha Centauri B,Sirius
Astronomy,What is the name of the biggest asteroid in our Solar System?,Ceres,Vesta,Pallas,Hygiea
Astronomy,What is the name of the force that causes the tides on Earth?,Gravity,Magnetism,Electricity,Friction
Astronomy,What was the first artificial satellite put into Earth's orbit?,Sputnik 1,Explorer 1,Vanguard 1,Mir
Astronomy,What is the name of the instrument used to measure the brightness of stars?,Photometer,Spectrometer,Telescope,Microscope
Astronomy,What is the name of the theory that explains the origin of the universe?,Big Bang theory,Steady state theory,Pulsating universe theory,Inflationary universe theory
Astronomy,What is the name of the phenomenon by which light is bent as it passes through a gravitational field?,Gravitational lensing,Redshift,Blueshift,Doppler effect
Astronomy,What is the name of the phenomenon that occurs when the moon passes in front of the sun| blocking its light?,Solar eclipse,Lunar eclipse,Asteroid impact,Comet sighting
Astronomy,"Which planet is nicknamed the ""Red Planet""?",Mars,Venus,Mercury,Jupiter
Astronomy,What is the name of the star at the center of our solar system?,Sun,Moon,Venus,Mars
Astronomy,What is the name of the galaxy that contains our solar system?,Milky Way,Andromeda,Whirlpool,Triangulum
Astronomy,What is the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is a pulsar?,A rapidly rotating neutron star that emits radio waves,A type of comet,A region of space with very little matter,A small| hot star
Astronomy,What is the name of the process by which a star enters its red giant phase?,Helium flash,Hydrogen fusion,Carbon fixation,Nuclear fission
Astronomy,What is the name of the brightest star in the night sky?,Sirius,Betelgeuse,Alpha Centauri,Proxima Centauri
Astronomy,What is the name of the process by which stars run out of fuel and die?,Supernova,Planetary nebula,White dwarf,Red giant
Astronomy,What is a comet?,A small| icy object that orbits the sun,A large| rocky object that orbits the sun,A small| rocky object that orbits the sun,A type of star
Astronomy,What is the name of the process by which stars produce energy?,Nuclear fusion,Nuclear fission,Radioactive decay,Carbon fixation
Astronomy,What is the largest planet in our solar system?,Jupiter,Mars,Venus,Saturn
Astronomy,What is a black hole?,A region of space with an extremely strong gravitational field,A region of space with no mass,A region of space with very little gravity,A region of space with no stars
Astronomy,What is the name of the nearest star to Earth?,Proxima Centauri,Alpha Centauri A,Alpha Centauri B,Barnard's Star
Astronomy,What is the name of the largest moon of Saturn?,Titan,Enceladus,Mimas,Rhea
Astronomy,What is the name of the largest volcano in our solar system| located on Mars?,Olympus Mons,Mauna Kea,Mt. Everest,Mt. Kilimanjaro
Astronomy,What is the name of the largest moon in our solar system?,Ganymede,Enceladus,Titania,Charon
Astronomy,What is the name of the nearest star to our solar system?,Proxima Centauri,Alpha Centauri A,Alpha Centauri B,Barnard's Star
Astronomy,What is the name of the farthest planet from the sun in our solar system?,Neptune,Uranus,Saturn,Jupiter
Astronomy,What is the name of the smallest planet in our solar system?,Mercury,Mars,Venus,Jupiter
Astronomy,What type of galaxy is our Milky Way?,Spiral,Elliptical,Irregular,Dwarf
Astronomy,What is the force that keeps planets and other objects in orbit around the sun?,Gravity,Magnetism,Electromagnetism,Nuclear force
Astronomy,What is the name of the brightest star in our night sky?,Sirius,Betelgeuse,Vega,Canopus
Astronomy,What is the name of the planet with the most moons?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the name given to a star that suddenly becomes much brighter?,Nova,Supernova,Hypernova,Red giant
Astronomy,What is the name of the galaxy that contains our solar system?,Milky Way,Andromeda,Triangulum,Centaurus A
Astronomy,What is the name of the star closest to the earth?,Proxima Centauri,Alpha Centauri A,Alpha Centauri B,Barnard's Star
Astronomy,What is the name of the largest planet in our solar system?,Jupiter,Saturn,Mars,Venus
Astronomy,What is the largest planet in our solar system?,Jupiter,Mars,Venus,Saturn
Astronomy,What is the name of the formerly-ninth planet in our Solar System?,Pluto,Eris,Haumea,Makemake
Astronomy,What is the name of the object that is at the center of a black hole?,Singularity,Event horizon,Quasar,Neutron star
Astronomy,What is the name of the phenomenon that causes the apparent shift in the frequency of waves when the source and observer are in relative motion?,Doppler effect,Hubble's law,Redshift,Expansion of the universe
Astronomy,What is the name of the nearest galaxy to the Milky Way?,Andromeda,Triangulum,Canis Major Dwarf,Large Magellanic Cloud
Astronomy,What is the name of the force that holds planets in orbit around the sun?,Gravity,Magnetism,Electricity,Friction
Astronomy,What is the name of the planet that is closest to the sun?,Mercury,Venus,Mars,Jupiter
Astronomy,What is the largest planet in our solar system?,Jupiter,Venus,Saturn,Mars
Astronomy,What is the name of the process by which a star stops burning?,Supernova,Black hole,White dwarf,Red giant
Astronomy,What is the name of the largest volcano in our solar system| located on Mars?,Olympus Mons,Mount Everest,Mauna Kea,Mount Tambora
Astronomy,What is the name of the closest planet to the sun?,Mercury,Venus,Earth,Mars
Astronomy,What is the name of the galaxy that contains our solar system?,Milky Way,Andromeda,Sombrero,Whirlpool
Astronomy,What is the name of the force that keeps objects in orbit around a planet?,Gravity,Centrifugal force,Electromagnetism,Nuclear force
Astronomy,What is the name of the region in space where comets originate?,Oort cloud,Kuiper belt,Main asteroid belt,Trans-Neptunian objects
Astronomy,What is the name of the phenomenon caused by the bending of light around an object in space?,Gravitational lensing,Redshift,Black hole,Singularity
Astronomy,What is the name of the asteroid belt located between Mars and Jupiter?,Main Belt,Kuiper Belt,Oort Cloud,Scattered Disk
Astronomy,What is the name of the highest mountain on Mars?,Olympus Mons,Mount Everest,Mauna Kea,Mount Tambora
Astronomy,What is the name of the process by which stars produce energy by fusing hydrogen into helium?,Nuclear fusion,Nuclear fission,Nucleosynthesis,Molecular bonding
Astronomy,What is the name of the largest moon in our solar system| located around Jupiter?,Ganymede,Titan,Callisto,Europa
Astronomy,What is the name of the phenomenon that causes the sun to appear to be moving across the sky?,Apparent motion,Diurnal motion,Retrograde motion,Celestial motion
Astronomy,What is the name of the point in space where the gravitational pull is so strong that nothing can escape it?,Black hole,Singularity,Event horizon,Wormhole
Astronomy,What is the name of the phenomenon by which light waves bend as they pass from one medium to another?,Refraction,Reflection,Diffraction,Absorption
Astronomy,What is the name of the process by which a star dies in a massive explosion?,Supernova,Nebula,Black hole,White dwarf
Astronomy,What is the name of the theory that explains the origin of the universe in a big bang?,Big Bang Theory,Steady State Theory,Panspermia,String Theory
Astronomy,What is the name of the force that keeps planets in orbit around the Sun?,Gravity,Electromagnetism,Strong nuclear force,Weak nuclear force
Astronomy,What is the name of the galaxy that contains our solar system?,Milky Way,Andromeda,Triangulum,Sombrero
Astronomy,What is the name of the largest known star in the universe?,UY Scuti,Betelgeuse,VY Canis Majoris,Antares
Astronomy,What is the name of the farthest object in our solar system?,Eris,Pluto,Haumea,Sedna
Astronomy,What is the nearest star to Earth?,Proxima Centauri,Alpha Centauri,Sirius,Polaris
Astronomy,What is the name of the process by which stars convert helium into heavier elements?,Nucleosynthesis,Nuclear fusion,Nuclear fission,Radioactivity
Astronomy,What is the name of the process by which a planet orbits the sun?,Revolution,Rotation,Eclipse,Precession
Astronomy,What is the name of the brightest star in the constellation Orion?,Rigel,Betelgeuse,Bellatrix,Saiph
Astronomy,What is the name of the fifth planet from the sun?,Jupiter,Mars,Venus,Saturn
Astronomy,What is the name of the galaxy we live in?,Milky Way,Andromeda,Black Eye,Whirlpool
Astronomy,What is the name of the largest moon in our solar system?,Ganymede,Titan,Europa,Callisto
Astronomy,What is the name of the brightest star in the sky?,Sirius,Polaris,Vega,Betelgeuse
Astronomy,What is the name of the red planet?,Mars,Venus,Jupiter,Saturn
Astronomy,What is the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the name of the asteroid belt located between Mars and Jupiter?,The Main Belt,The Kuiper Belt,The Oort Cloud,The Scattered Disk
Astronomy,"What planet is known as the ""Red Planet""?",Mars,Venus,Mercury,Uranus
Astronomy,What is the closest planet to the Sun?,Mercury,Venus,Earth,Mars
Astronomy,What is a group of stars called?,Galaxy,Cluster,Nebula,Constellation
Astronomy,What is a meteor?,A piece of rock that enters Earth's atmosphere,A type of star,A small| rocky object in space,A black hole.
Astronomy,What is the closest planet to the sun?,Mercury,Venus,Mars,Jupiter
Astronomy,What is a constellation?,A group of stars that form a recognizable pattern,A type of star,A small| rocky object in space,A black hole
Astronomy,What is a galaxy?,A large group of stars| gas| and dust bound together by gravity,A type of star,A small| rocky object in space,A black hole
Astronomy,What is a nebula?,A cloud of gas and dust in space,A type of star,A small| rocky object in space,A black hole
Astronomy,What is a planet?,A celestial body that orbits a star and is spherical in shape,A type of star,A small| rocky object in space,A black hole
Astronomy,What is a comet?,A small| icy object in space,A large| gaseous planet,A type of star,A black hole
Astronomy,What is a black hole?,An area in space with strong gravity,A star with a low temperature,A planet with no atmosphere,A galaxy without stars
Astronomy,What is the name of the closest galaxy to our Milky Way?,Andromeda,Canis Major Dwarf,Small Magellanic Cloud,Large Magellanic Cloud
Astronomy,What is the name of our galaxy?,Milky Way,Andromeda,Triangulum,Orion
Astronomy,What is the name of the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the name of the spacecraft that landed on the surface of Mars in 2012?,Curiosity,Opportunity,Spirit,Pathfinder
Astronomy,What is the name of the massive black hole located at the center of our Milky Way galaxy?,Sagittarius A*,Cygnus X-1,V404 Cygni,Messier 87
Astronomy,What is the name of the comet that orbits the sun every 76 years?,Halley's Comet,Hale-Bopp,Hyakutake,Lovejoy
Astronomy,What is the name of the largest asteroid in our solar system?,Ceres,Vesta,Pallas,Hygiea
Astronomy,What is the name of the closest star to our solar system?,Proxima Centauri,Alpha Centauri A,Alpha Centauri B,Barnard's Star
Astronomy,What is the name of the spacecraft that was the first to land humans on the Moon?,Apollo 11,Voyager 1,Columbia,Challenger
Astronomy,What is the name of the dwarf planet that was formerly known as the ninth planet in our solar system?,Pluto,Eris,Haumea,Makemake
Astronomy,What is the name of the second largest planet in our solar system?,Saturn,Jupiter,Uranus,Neptune
Astronomy,What is the name of the largest moon of Saturn?,Titan,Rhea,Dione,Tethys
Astronomy,What is the name of the first satellite launched into space?,Sputnik,Explorer 1,Telstar,Vostok
Astronomy,What is the name of the massive star that exploded in a supernova in 1987?,SN 1987A,Betelgeuse,Rigel,Vega
Astronomy,What is the name of the spacecraft that carried humans to the moon?,Apollo,Challenger,Columbia,Endeavor
Astronomy,What is the name of the brightest star in the night sky?,Sirius,Arcturus,Vega,Betelgeuse
Astronomy,What is the name of the largest volcano in our solar system| located on Mars?,Olympus Mons,Elysium Mons,Tharsis Montes,Arsia Mons
Astronomy,What is the name of the first man to walk on the moon?,Neil Armstrong,Buzz Aldrin,Michael Collins,Alan Shepard
Astronomy,What is the name of the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the name of the largest volcano in our solar system?,Olympus Mons,Mauna Loa,Mount Everest,Mount Vesuvius
Astronomy,What is the name of the largest moon in our solar system| orbiting Jupiter?,Ganymede,Io,Europa,Callisto
Astronomy,What is the name of the largest moon in our solar system?,Ganymede,Titan,Callisto,Io
Astronomy,What is a supernova?,The explosion of a star,The collision of two galaxies,The formation of a black hole,The birth of a star
Astronomy,What is a satellite?,An object that orbits a planet or other body in space,A type of star,A small| rocky object in space,A black hole
Astronomy,What is the name of the process by which a star becomes a black hole?,Black hole formation,Supernova,White dwarf,Red giant
Astronomy,What is the name of the process by which a planet's gravity can affect the orbit of another planet?,Perturbation,Gravitational lensing,Eclipse,Precession
Astronomy,What is the closest planet to the sun?,Mercury,Venus,Earth,Mars
Astronomy,What is the name of the process by which a star is born?,Nebula,Supernova,Black hole,White dwarf
Astronomy,What is the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the name of the process by which light is bent as it passes through a medium?,Refraction,Diffraction,Reflection,Interference
Biology,Which of the following is the stage of mitosis during which chromosomes condense and become visible?,Prophase,Metaphase,Anaphase,Telophase
Biology,What is the name of the process by which an organism breaks down food?,Digestion,Respiration,Photosynthesis,Metabolism
Biology,What is the name of the long| coiled tube that makes up the majority of the human digestive system?,Small Intestine,Large Intestine,Stomach,Esophagus
Biology,What is the name of the cells that produce testosterone in the testes?,Leydig cells,Sertoli cells,Ova,Spermatozoa
Biology,What is the process by which an organism produces offspring that are genetically identical to itself?,A) Asexual reproduction,B) Sexual reproduction,C) Mitosis,D) Meiosis
Biology,What is the process by which cells divide into two identical daughter cells?,Mitosis,Meiosis,Fertilization,Differentiation
Biology,What is the largest organ in the plant kingdom?,Leaves,Stems,Roots,Flowers
Biology,What is the function of the spleen in the body?,Filter blood,Produce bile,Digest food,Regulate blood sugar levels
Biology,What is the name for the ball of cells that forms after fertilization but before implantation in the uterus?,Blastocyst,Embryo,Zygote,Fetus
Biology,What is the function of the nucleus?,Genetic control,Energy production,Cell division,Transportation
Biology,What process do plants use to release excess water into the atmosphere?,Transpiration,Photosynthesis,Cellular respiration,Fermentation
Biology,What is the function of the adrenal glands in the body?,Produce hormones,Produce bile,Digest food,Regulate blood sugar levels
Biology,What is the name of the fluid that surrounds the cells in the body?,Interstitial fluid,Plasma,Cerebrospinal fluid,Lymph
Biology,What is the function of the cell membrane?,Transportation,Energy production,Cell division,Genetic control
Biology,What is the name for the process by which cells break down glucose to produce energy?,Cellular respiration,Photosynthesis,Fermentation,Glycolysis
Biology,What is the process by which plants make their own food?,Photosynthesis,Cellular respiration,Transpiration,Fermentation
Biology,What is the name of the hormone that regulates salt levels in the body?,Aldosterone,Testosterone,Estrogen,Insulin
Biology,What is the function of the cytoplasm?,Holds organelles,Energy production,Cell division,Transportation
Biology,What is the function of the Golgi apparatus?,Packaging and modification of proteins,Energy production,Cell division,Transportation
Biology,What type of genetic mutation is caused by the deletion or insertion of nucleotides?,Frameshift,Missense,Nonsense,Silent
Biology,What is the name of the process by which organisms produce offspring?,Reproduction,Metabolism,Respiration,Photosynthesis
Biology,What is the role of the ribosome in a cell?,Protein Synthesis,Energy Production,Waste Elimination,Cell Movement
Biology,What is the function of the pituitary gland in the body?,Regulate hormones,Produce bile,Digest food,Store nutrients
Biology,What is the name of the tube that connects the kidney to the bladder?,Ureter,Urethra,Esophagus,Trachea
Biology,What is the name of the innermost layer of the skin?,Subcutis,Dermis,Epidermis,Stratum Corneum
Biology,What type of joint allows for circular movement?,Ball and Socket,Hinge,Pivot,Saddle
Biology,What is the name of the process by which plants convert sunlight into energy?,Photosynthesis,Respiration,Digestion,Fermentation
Biology,What is the function of the ribosome?,Protein synthesis,Energy production,Cell division,Transportation
Biology,What is the name for a symbiotic relationship in which both organisms benefit?,A) Mutualism,B) Commensalism,C) Parasitism,D) Predation
Biology,What is the function of chloroplasts?,Photosynthesis,Respiration,Digestion,Transpiration
Biology,What is the name for the process by which cells become specialized and take on specific functions?,Differentiation,Mitosis,Meiosis,Fertilization
Biology,What is the term for the variety of life on Earth?,A) Biodiversity,B) Ecosystem,C) Biome,D) Habitat
Biology,What are the basic building blocks of proteins?,Amino acids,Nucleotides,Fatty acids,Glucose
Biology,What is the function of the mitochondria?,Produce energy,Store DNA,Filter waste,Transport nutrients
Biology,What type of cell is a red blood cell?,Erythrocyte,Leukocyte,Thrombocyte,Anemia
Biology,What is the name for the process by which RNA is translated into proteins?,Translation,Transcription,Replication,Mutation
Biology,What is the name of the hormone that regulates hunger?,Ghrelin,Leptin,Insulin,Glucagon
Biology,What type of joint is found at the base of the thumb?,Saddle joint,Hinge joint,Ball-and-socket joint,Gliding joint
Biology,What is the name for the process by which DNA is transcribed into RNA?,Transcription,Replication,Translation,Mutation
Biology,What hormone is responsible for regulating blood sugar levels in the human body?,Insulin,Serotonin,Testosterone,Estrogen
Biology,What type of cells help to form blood clots?,Platelets,White blood cells,Red blood cells,Stem cells
Biology,What is the genetic material that carries traits from parent to offspring?,A) DNA,B) RNA,C) Proteins,D) Carbohydrates
Biology,What is the function of the thyroid gland in the body?,Regulate metabolism,Produce bile,Digest food,Store nutrients
Biology,What is the name for the process by which cells break down glucose without oxygen to produce energy?,Fermentation,Cellular respiration,Photosynthesis,Glycolysis
Biology,What is the process by which food is broken down and converted into energy called?,Digestion,Photosynthesis,Respiration,Fermentation
Biology,What type of joint is found at the elbow?,Hinge joint,Saddle joint,Ball-and-socket joint,Gliding joint
Biology,What is the process by which cells convert food into usable energy?,Cellular respiration,Fermentation,Anaerobic respiration,Photosynthesis
Biology,What is the name for the process by which a cell takes in nutrients from its environment?,Endocytosis,Exocytosis,Osmosis,Diffusion
Biology,What is the name of the hormone that regulates stress?,Cortisol,Testosterone,Estrogen,Insulin
Biology,What is the function of mitochondria?,Energy production,Protein synthesis,Cell division,Transportation
Biology,What is the name of the hormone that regulates sleep?,Melatonin,Insulin,Glucagon,Adrenaline
Biology,What is the name for the process by which sperm and egg unite?,Fertilization,Implantation,Differentiation,Meiosis
Biology,What is the general name for the process by which plants convert sunlight into energy?,Photosynthesis,Respiration,Digestion,Transpiration
Biology,What is the name of the process by which DNA is replicated?,Replication,Transcription,Translation,Mutation
Biology,What is the name for the process by which organisms produce offspring?,Reproduction,Photosynthesis,Cellular respiration,Fermentation
Biology,Which type of blood cell is responsible for carrying oxygen throughout the body?,Red Blood Cells,White Blood Cells,Platelets,Plasma
Biology,What is the function of ribosomes?,Protein synthesis,Energy production,Cell division,Transportation
Biology,What is the name for the process by which organisms adapt to their environment over time?,Evolution,Natural selection,Mutation,Variation
Biology,What is the name of the opening through which urine is expelled from the body?,Urethra,Ureter,Esophagus,Trachea
Biology,What is the largest organ in the human body?,Skin,Heart,Brain,Liver
Biology,What type of joint connects the upper arm bone to the shoulder blade?,Ball-and-Socket Joint,Hinge Joint,Pivot Joint,Gliding Joint
Biology,What is the name for the process by which DNA is copied?,Replication,Transcription,Translation,Mutation
Biology,What is the structure that allows a plant to take in carbon dioxide and release oxygen?,A) Chloroplast,B) Mitochondria,C) Root,D) Stoma
Biology,What is the function of the large intestine in the body?,Absorb water,Produce bile,Digest food,Produce enzymes
Biology,What is the function of the lysosome?,Digestion,Energy production,Cell division,Transportation
Biology,What is the function of the vacuole?,Storage,Energy production,Cell division,Transportation
Biology,Which of the following is NOT one of the basic tastes detected by the human tongue?,Umami,Sour,Sweet,Spicy
Biology,Which of the following is the stage of mitosis during which chromosomes separate and move to opposite poles of the cell?,Anaphase,Prophase,Metaphase,Telophase
Biology,What is the function of the nucleus?,To store genetic material,To produce ATP,To synthesize proteins,To break down waste
Biology,What is the name of the cells that produce insulin in the pancreas?,Beta cells,Alpha cells,Gamma cells,Delta cells
Biology,Which of the following is the process by which sex cells are produced?,Meiosis,Mitosis,Replication,Translation
Biology,What is the function of the cell wall?,To provide structure and support for the cell,To synthesize proteins,To generate ATP,To transport materials in and out of the cell
Biology,Which of the following is the process by which sperm and egg cells fuse to form a zygote?,Fertilization,Meiosis,Mitosis,Reproduction
Biology,What is the function of the nucleolus?,To make ribosomes,To synthesize proteins,To generate ATP,To store waste
Biology,Which of the following is a group of similar cells that perform a specific function?,Tissue,Organ,Organ system,Organism
Biology,What is the process through which cells divide?,Mitosis,Meiosis,Respiration,Photosynthesis
Biology,Which of the following is the process by which RNA is synthesized from DNA?,Transcription,Translation,Replication,Mutation
Biology,What is the function of the centrosomes?,To organize microtubules in cell division,To synthesize proteins,To generate ATP,To break down waste
Biology,What is the term for the process by which organisms break down food to release energy?,A) Cellular respiration,B) Photosynthesis,C) Fermentation,D) Digestion
Biology,What is the name of the process when cells divide to make new cells?,Cell Division,Mitosis,Meiosis,Reproduction
