Topic,Question,Answer,Distractor1,Distractor2,Distractor3
Astronomy,What is the name of the closest star to our solar system?,Proxima Centauri,Alpha Centauri A,Alpha Centauri B,Betelgeuse
Astronomy,What is the name of the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the name of the next nearest galaxy to our Milky Way?,Andromeda,Orion,Leo,Aries
Astronomy,What is the name of the first artificial satellite to be launched into space?,Sputnik 1,Explorer 1,Vanguard 1,Friendship 7
Astronomy,What is the name of the galaxy that contains our solar system?,Milky Way,Andromeda,Triangulum,Whirlpool
Astronomy,What is the name of the galaxy we live in?,Milky Way,Andromeda,Sombrero,Pinwheel
Astronomy,What is the term for the study of the universe as a whole?,Cosmology,Astrology,Astronomy,Meteorology
Astronomy,What is a meteor?,A small piece of rock that burn up in Earth's atmosphere,A planet outside our solar system,A comet,A large asteroid
Astronomy,What is a nebula?,A cloud of dust and gas in space,A star going through a supernova,A planet forming around a star,Matter that has been sucked into a black hole
Astronomy,What is the speed of light (in a vacuum)?,299|792|458 meters per second,100|000 meters per second,1|000|000 meters per second,10|000 meters per second
Astronomy,What is the Kuiper Belt?,A region of the solar system beyond Neptune,A region of the solar system between Mars and Jupiter,A region of the solar system between Earth and Mars,A region of the solar system beyond Uranus
Astronomy,What is the name of the first artificial satellite launched into space?,Sputnik 1,Explorer 1,Gagarin 1,Apollo 1
Astronomy,What is the name of the comet that orbits the sun every 76 years?,Halley's Comet,Hale-Bopp,Hyakutake,Lovejoy
Astronomy,What is the largest planet in our solar system?,Jupiter,Saturn,Neptune,Mars
Astronomy,What is the closest planet to the Sun?,Mercury,Venus,Earth,Mars
Astronomy,What is the closest planet to the Sun?,Mercury,Venus,Mars,Jupiter
Astronomy,What is the name of the first satellite launched into space?,Sputnik,Explorer 1,Telstar,Vostok
Astronomy,What is the closest star to Earth?,Proxima Centauri,Alpha Centauri,Betelgeuse,Sirius
Astronomy,What is the name of the dwarf planet discovered in 2005?,Eris,Pluto,Haumea,Makemake
Astronomy,What is the name of the largest moon in our solar system?,Ganymede,Titan,Europa,Callisto
Astronomy,What is an asteroid?,A small| rocky body that orbits the Sun,A large| gaseous planet,A burning ball of gas,A moon that orbits a planet
Astronomy,What is the name of the spacecraft that landed on Titan?,Huygens Probe,Cassini-Huygens,Viking,Apollo 11
Astronomy,What is the name of the closest star to our solar system?,Proxima Centauri,Alpha Centauri A,Alpha Centauri B,Barnard's Star
Astronomy,What is the name of the phenomenon where the moon blocks the sun's light| causing a shadow to fall on the earth?,Solar eclipse,Lunar eclipse,Transit,Occultation
Astronomy,What is the name of the gravitational constant?,G,H,K,J
Astronomy,What is the name of the asteroid belt located between Mars and Jupiter?,Main Belt,Asteroid Belt Alpha,Asteroid Belt Beta,Asteroid Belt Gamma
Astronomy,What is a light year?,The distance light travels in one year,The time it takes for light to travel one meter,The weight of a beam of light,The temperature of a beam of light
Astronomy,What is the name of the brightest star in the night sky?,Sirius,Canopus,Arcturus,Vega
Astronomy,What is the name of the force that holds planets in orbit around the sun?,Gravity,Magnetism,Electricity,Friction
Astronomy,What is the name of the spacecraft that was launched to study Pluto?,New Horizons,Voyager,Cassini-Huygens,Mars Odyssey
Astronomy,What is a black hole?,A region of space with a gravitational pull so strong that nothing can escape,A star that has exploded,A galaxy without any stars,A planet with a thick atmosphere that traps heat
Astronomy,What is the name of the largest volcano in our solar system?,Olympus Mons,Mauna Loa,Etna,Vesuvius
Astronomy,What is the name of the closest star to Earth| other than our sun?,Proxima Centauri,Alpha Centauri,Sirius,Betelgeuse
Astronomy,What is the name of the asteroid that caused the extinction of the dinosaurs?,Chicxulub,Vesta,Ceres,Eros
Astronomy,What is the name of the brightest planet in our solar system?,Venus,Jupiter,Mars,Mercury
Astronomy,What is the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the name of the meteor shower that occurs in August?,Perseids,Geminids,Leonids,Orionids
Astronomy,What is the name of the largest volcano in our solar system| located on Mars?,Olympus Mons,Mauna Loa,Mount Everest,Mount Pinatubo
Astronomy,What is the name of the largest moon in the solar system| which orbits Jupiter?,Ganymede,Titan,Callisto,Europa
Astronomy,What is the name of the spacecraft that was the first to land humans on the Moon?,Apollo 11,Voyager 1,Columbia,Challenger
Astronomy,What is the name of the largest moon in our solar system?,Ganymede,Titan,Callisto,Io
Astronomy,What is the distance between the Earth and the sun called?,Astronomical unit,Light year,Parsec,Light minute
Astronomy,What is the name of the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the dwarf planet in our solar system that was formerly known as the ninth planet?,Pluto,Eris,Ceres,Makemake
Astronomy,What is the name of the asteroid belt between Mars and Jupiter?,Main Belt,Kuiper Belt,Scattered Disk,Oort Cloud
Astronomy,What is the term for a small| icy object that orbits the sun?,Comet,Meteor,Asteroid,Meteorite
Astronomy,What is the distance from the Earth to the Sun| in kilometers?,149.6 million km,149.6 billion km,149.6 trillion km,149.6 quadrillion km
Astronomy,What is the name of the mission to study the Sun that launched in 2018?,Parker Solar Probe,Solar Dynamics Observatory,Hinode,IRIS
Astronomy,What causes the change of seasons on Earth?,The tilt of the Earth's axis,The shape of the Earth's orbit around the sun,The Earth's distance from the sun,The rotation of the Earth on its axis
Astronomy,What is the name of the closest star to our solar system?,Proxima Centauri,Alpha Centauri,Sirius,Vega
Astronomy,What is the name for the imaginary line that runs through the Earth's center from the North Pole to the South Pole?,Axis,Equator,Prime Meridian,Tropic of Capricorn
Astronomy,What is the name of the constellation that contains the North Star?,Ursa Minor,Orion,Leo,Cassiopeia
Astronomy,How long does it take the Earth to make one revolution around the sun?,365.24 days,24 hours,1 month,1 year
Astronomy,What is a comet?,A small| icy body that orbits the Sun,A large| rocky planet,A burning ball of gas,A moon that orbits a planet
Astronomy,What is a pulsar?,A rapidly spinning neutron star that emits beams of electromagnetic radiation,A star that is about to explode as a supernova,A black hole that emits powerful jets of radiation,A galaxy with a high rate of star formation
Astronomy,What is the closest planet to the sun?,Mercury,Venus,Mars,Jupiter
Astronomy,What is the name of the force that holds galaxies together?,Gravity,Electromagnetic,Strong Nuclear,Weak Nuclear
Astronomy,What is the name of the first man-made object to leave our solar system?,Voyager 1,Pioneer 10,New Horizons,Cassini
Astronomy,What is the name of the largest planet in our solar system?,Jupiter,Mars,Venus,Saturn
Astronomy,What is the name of the process by which stars produce energy?,Nuclear Fusion,Nuclear Fission,Electron Capture,Beta Decay
Astronomy,What is the approximate age of the universe?,13.8 billion years,10 billion years,20 billion years,65 million years
Astronomy,What is the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the name of the largest asteroid in our solar system?,Ceres,Vesta,Pallas,Hygiea
Astronomy,What is the term for the alignment of the Sun| Earth| and Moon that causes a lunar or solar eclipse?,Syzygy,Zenith,Nadir,Ecliptic
Astronomy,What is the name for a group of stars| gas| and dust held together by gravity?,Galaxy,Constellation,Star Cluster,Nebula
Astronomy,What is the name of the largest volcano in the solar system| located on Mars?,Olympus Mons,Mount Etna,Mount St. Helens,Mount Pinatubo
Astronomy,What causes a solar eclipse?,The Moon passing between the Earth and the Sun,The Earth passing between the Moon and the Sun,The alignment of the Earth| Moon and Sun,The Sun rotating on its axis
Astronomy,What is the name of the largest moon in the solar system?,Ganymede,Titan,Io,Europa
Astronomy,What is the largest planet in our solar system?,Jupiter,Mercury,Venus,Saturn
Astronomy,What is the name of the largest volcano in our solar system| located on Mars?,Olympus Mons,Elysium Mons,Tharsis Montes,Arsia Mons
Astronomy,What is the term for the point in the orbit of a planet or comet that is closest to the Sun?,Perihelion,Aphelion,Zenith,Nadir
Astronomy,What is a supernova?,A powerful explosion that occurs when a star runs out of fuel,A region of space where stars are born,A region of space where black holes are found,A region of space that is completely empty
Astronomy,What is the name of the largest planet in our Solar System?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the name of the galaxy that contains our solar system?,Milky Way,Andromeda,Triangulum,Pinwheel
Astronomy,What is the name for the group of stars that form a pattern or shape in the sky?,Constellation,Galaxy,Star Cluster,Orbit
Astronomy,What is the closest star to Earth?,Proxima Centauri,Alpha Centauri A,Betelgeuse,Sirius
Astronomy,What is the name of the imaginary line that runs through the Earth's poles?,Axis,Equator,Meridian,Tropic
Astronomy,What is the name of the red planet?,Mars,Mercury,Venus,Jupiter
Astronomy,What type of object is a pulsar?,Neutron Star,Black Hole,White Dwarf,Red Giant
Astronomy,What is the name of the galaxy that contains our solar system?,Milky Way,Andromeda,Whirlpool,Black Eye
Astronomy,What is the name of the galaxy that contains our solar system?,Milky Way,Andromeda,Triangulum,Sombrero
Astronomy,What is the name of the massive star that exploded in a supernova in 1987?,SN 1987A,Betelgeuse,Rigel,Vega
Astronomy,What is the name of the nearest galaxy to ours?,Andromeda,Triangulum,Larger Magellanic Cloud,Small Magellanic Cloud
Astronomy,What is the name of the theory that explains how the universe began with a single| powerful explosion?,Big Bang theory,Steady state theory,String theory,Theory of everything
Astronomy,What is the name of the force that keeps planets in orbit around the Sun?,Gravity,Electromagnetic force,Strong force,Weak force
Astronomy,What is the name of the closest galaxy to our Milky Way?,Andromeda,Triangulum,Pinwheel,Large Magellanic Cloud
Astronomy,What is the study of space and the universe called?,Astronomy,Astrophysics,Astronautics,Cosmology
Astronomy,What is the name of the star closest to Earth?,Sun,Alpha Centauri,Proxima Centauri,Betelgeuse
Astronomy,What is a light year?,The distance light travels in one year,The distance between the Sun and Earth,The distance between the Milky Way and Andromeda galaxies,The distance from the Sun to the nearest star
Astronomy,What is the name for a sudden and violent explosion on the sun's surface?,Solar flare,Solar wind,Solar eclipse,Lunar eclipse
Astronomy,Which planet in our solar system has the shortest day?,Jupiter,Venus,Mars,Saturn
Astronomy,What is the name of the largest constellation in the night sky?,Hydra,Orion,Ursa Major,Virgo
Astronomy,What is the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the name of the galaxy that contains our solar system?,Milky Way,Andromeda,Pinwheel,Sombrero
Astronomy,What is the name of the process by which stars convert hydrogen into helium| releasing energy?,Nuclear fusion,Nuclear fission,Radioactive decay,Nucleosynthesis
Astronomy,What is the phenomenon where the moon passes directly in front of the sun| blocking out its light?,Solar Eclipse,Lunar Eclipse,Aurora,Meteor Shower
Astronomy,Which planet is known for its rings?,Saturn,Jupiter,Uranus,Neptune
Astronomy,What is the name of the star system closest to the Earth?,Alpha Centauri,Barnard's Star,WISE 1049-5319,Luhman 16
Astronomy,What is the term for a small body of frozen gas| rock and dust that orbits the sun?,Comet,Asteroid,Meteor,Meteorite
Astronomy,What type of galaxy is the Milky Way?,Spiral,Elliptical,Irregular,Dwarf
Astronomy,What is the name of the force that causes tides on Earth?,Gravity,Electromagnetic force,Strong force,Weak force
Astronomy,What is the name given to the phenomenon where the Moon appears to be gradually getting smaller in the sky?,Waning,Waxing,Gibbous,Crescent
Astronomy,What is the name of the nearest star to the Earth other than the Sun?,Proxima Centauri,Alpha Centauri A,Betelgeuse,Sirius
Astronomy,What is the brightest star in our solar system?,Sun,Sirius,Alpha Centauri A,Vega
Astronomy,What is the name for a small| icy body that orbits the sun?,Comet,Asteroid,Meteor,Meteorite
Astronomy,What is the name of the force that causes light to bend when it passes through a medium?,Refraction,Reflection,Diffraction,Absorption
Astronomy,What is the name given to the ring of particles that surrounds the planet Saturn?,The Rings of Saturn,The Kuiper Belt,The Asteroid Belt,The Oort Cloud
Astronomy,What is the hottest planet in our solar system?,Venus,Mercury,Mars,Jupiter
Astronomy,What are the two types of planets in our solar system?,Terrestrial and gas giants,Terrestrial and ice giants,Gas giants and ice giants,Rocky and gas planets
Astronomy,What is the closest planet to the sun?,Mercury,Venus,Mars,Jupiter
Astronomy,What is a galaxy?,A collection of stars| gas| and dust held together by gravity,A large| gaseous planet,A comet that orbits the Sun,A moon that orbits a planet
Astronomy,What is the name of the phenomenon in which light is bent by gravity?,Gravitational lensing,Red shift,Black hole,Neutron star
Astronomy,What is the name of the largest moon in our solar system?,Ganymede,Europa,Titan,Callisto
Astronomy,What is a group of stars called?,Galaxy,Cluster,Nebula,Constellation
Astronomy,What is the name of the red,,,,
Astronomy,What is the name of the red planet?,Mars,Venus,Jupiter,Saturn
Astronomy,What is a black hole?,A region of space with gravity so strong nothing can escape,A star that has exploded,A planet without a star,None of the above.
Astronomy,What is the name of the largest moon in our solar system| orbiting Jupiter?,Ganymede,Io,Europa,Callisto
Astronomy,What is the closest star to Earth (besides the Sun)?,Proxima Centauri,Alpha Centauri,Betelgeuse,Sirius
Astronomy,What is the name of the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What causes the gravitational force on Earth?,Mass of the Earth,Rotation of the Earth,Distance from the Earth,Atmosphere of the Earth
Astronomy,What is a light-year?,The distance light travels in one year,The distance Earth travels in one year,The distance from the sun to Earth,The distance from the sun to Pluto
Astronomy,What is the closest star to our solar system?,Proxima Centauri,Alpha Centauri,Betelgeuse,Rigel
Astronomy,What is the name of the largest moon in our solar system?,Ganymede,Titan,Callisto,Io
Astronomy,What is the name of the closest star to Earth?,Proxima Centauri,Alpha Centauri A,Alpha Centauri B,Betelgeuse
Astronomy,What is the name of the galaxy in which we live?,Milky Way,Andromeda,Sombrero,Pinwheel
Astronomy,What is the name of the process by which stars generate energy?,Nuclear fusion,Nuclear fission,Radioactivity,Electromagnetism
Astronomy,What is a galaxy?,A system of millions or billions of stars held together by gravity,A single star with its planets,A meteorite in the solar system,A group of comets
Astronomy,What is the name of the largest asteroid in the asteroid belt| located between Mars and Jupiter?,Ceres,Vesta,Pallas,Hygiea
Astronomy,What is the name of the largest volcano in our solar system?,Olympus Mons,Mauna Kea,Mount Etna,Mount Fuji
Astronomy,What is the name of our galaxy?,Milky Way,Andromeda,Triangulum,Pinwheel
Astronomy,What is the name of the fourth planet from the sun?,Mars,Venus,Mercury,Jupiter
Astronomy,What is the largest planet in our solar system?,Jupiter,Saturn,Uranus,Neptune
Astronomy,What is the closest planet to the sun?,Mercury,Mars,Venus,Saturn
Astronomy,What is the name of the massive black hole located at the center of our Milky Way galaxy?,Sagittarius A*,Cygnus X-1,V404 Cygni,Messier 87
Astronomy,What is the name of the nearest star to Earth?,Proxima Centauri,Sirius,Alpha Centauri A,Alpha Centauri B
Astronomy,What is the name of the spacecraft that flew by Pluto in 2015?,New Horizons,Voyager 2,Galileo,Cassini
Astronomy,What is the name of the largest moon in our solar system?,Ganymede,Titan,Callisto,Io
Astronomy,What is a black hole?,A region of space with a gravitational pull so strong that nothing can escape from it,A region of space where stars are born,A region of space that is completely empty,A region of space where galaxies collide
Astronomy,What is the name of the rover that has been exploring Mars since 2012?,Curiosity,Opportunity,Spirit,Sojourner
Astronomy,What is the name of the second planet from the sun?,Venus,Mercury,Mars,Jupiter
Astronomy,What is the name of the spacecraft that landed on the surface of Mars in 2012?,Curiosity,Opportunity,Spirit,Pathfinder
Astronomy,What is the name of the largest volcano in our solar system?,Olympus Mons,Mauna Kea,Mount Everest,Mount Kilimanjaro
Astronomy,What is the name of the fifth planet from the sun?,Jupiter,Mars,Venus,Saturn
